user_id	Action	Adventure	Animation	Children	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western	label
148	0.0759493670886076	0.0949367088607595	0.08860759493670886	0.0949367088607595	0.12658227848101267	0.0189873417721519	0.0	0.15822784810126583	0.0	0.006329113924050633	0.012658227848101266	0.06962025316455696	0.012658227848101266	0.056962025316455694	0.08227848101265822	0.03164556962025317	0.06329113924050633	0.006329113924050633	8
149	0.09210526315789473	0.0	0.0	0.013157894736842105	0.13157894736842105	0.05263157894736842	0.0	0.32894736842105265	0.013157894736842105	0.013157894736842105	0.0	0.013157894736842105	0.06578947368421052	0.07894736842105263	0.013157894736842105	0.14473684210526316	0.039473684210526314	0.0	3
150	0.09333333333333334	0.04	0.013333333333333334	0.02666666666666667	0.12	0.08	0.0	0.22666666666666666	0.0	0.0	0.02666666666666667	0.013333333333333334	0.04	0.12	0.05333333333333334	0.09333333333333334	0.05333333333333334	0.0	7
151	0.07352941176470588	0.0457516339869281	0.016339869281045753	0.024509803921568627	0.17973856209150327	0.0196078431372549	0.004901960784313725	0.2238562091503268	0.004901960784313725	0.017973856209150325	0.017973856209150325	0.03594771241830065	0.032679738562091505	0.12418300653594772	0.049019607843137254	0.07516339869281045	0.04084967320261438	0.013071895424836602	4
152	0.0684931506849315	0.0319634703196347	0.0091324200913242	0.0273972602739726	0.2465753424657534	0.0091324200913242	0.0	0.1963470319634703	0.0091324200913242	0.0	0.0091324200913242	0.0365296803652968	0.0045662100456621	0.2328767123287671	0.0182648401826484	0.0365296803652968	0.0547945205479452	0.0091324200913242	12
153	0.21052631578947367	0.07017543859649122	0.0	0.0	0.05263157894736842	0.07017543859649122	0.0	0.21052631578947367	0.0	0.0	0.0	0.0	0.017543859649122806	0.08771929824561403	0.07017543859649122	0.12280701754385964	0.07017543859649122	0.017543859649122806	0
154	0.07547169811320754	0.04716981132075472	0.0	0.0	0.09433962264150944	0.05660377358490566	0.0	0.2358490566037736	0.0	0.04716981132075472	0.02830188679245283	0.018867924528301886	0.07547169811320754	0.07547169811320754	0.09433962264150944	0.07547169811320754	0.07547169811320754	0.0	7
155	0.12244897959183673	0.02040816326530612	0.0	0.0	0.08163265306122448	0.04081632653061224	0.0	0.1836734693877551	0.0	0.0	0.02040816326530612	0.02040816326530612	0.08163265306122448	0.16326530612244897	0.0	0.20408163265306123	0.061224489795918366	0.0	16
156	0.08695652173913043	0.014492753623188406	0.0	0.0	0.057971014492753624	0.08695652173913043	0.014492753623188406	0.42028985507246375	0.0	0.0	0.0	0.0	0.014492753623188406	0.043478260869565216	0.0	0.07246376811594203	0.14492753623188406	0.043478260869565216	17
157	0.17142857142857143	0.047619047619047616	0.009523809523809525	0.009523809523809525	0.17142857142857143	0.047619047619047616	0.0	0.2	0.0	0.0	0.0	0.009523809523809525	0.009523809523809525	0.12380952380952381	0.047619047619047616	0.11428571428571428	0.0380952380952381	0.0	6
158	0.1980440097799511	0.09046454767726161	0.004889975550122249	0.004889975550122249	0.13447432762836187	0.06601466992665037	0.0	0.11735941320293398	0.004889975550122249	0.012224938875305624	0.014669926650366748	0.004889975550122249	0.017114914425427872	0.08068459657701711	0.08557457212713937	0.09535452322738386	0.05378973105134474	0.014669926650366748	15
159	0.13513513513513514	0.04954954954954955	0.009009009009009009	0.03153153153153153	0.19369369369369369	0.04054054054054054	0.0	0.13513513513513514	0.013513513513513514	0.0045045045045045045	0.0045045045045045045	0.03153153153153153	0.02702702702702703	0.12612612612612611	0.04954954954954955	0.12162162162162163	0.02702702702702703	0.0	1
160	0.10126582278481013	0.05485232067510549	0.02531645569620253	0.02109704641350211	0.13924050632911392	0.07172995780590717	0.008438818565400843	0.21518987341772153	0.004219409282700422	0.016877637130801686	0.03375527426160337	0.012658227848101266	0.03375527426160337	0.06751054852320675	0.046413502109704644	0.10970464135021098	0.029535864978902954	0.008438818565400843	7
161	0.10236220472440945	0.05511811023622047	0.007874015748031496	0.031496062992125984	0.14173228346456693	0.047244094488188976	0.007874015748031496	0.2440944881889764	0.0	0.007874015748031496	0.0	0.023622047244094488	0.023622047244094488	0.13385826771653545	0.03937007874015748	0.05511811023622047	0.06299212598425197	0.015748031496062992	7
162	0.19148936170212766	0.11702127659574468	0.010638297872340425	0.02127659574468085	0.11702127659574468	0.07446808510638298	0.0	0.10638297872340426	0.0	0.0	0.010638297872340425	0.0	0.0	0.05319148936170213	0.10638297872340426	0.14893617021276595	0.0425531914893617	0.0	15
163	0.11363636363636363	0.022727272727272728	0.0	0.0	0.1590909090909091	0.022727272727272728	0.0	0.3181818181818182	0.0	0.0	0.045454545454545456	0.0	0.0	0.06818181818181818	0.022727272727272728	0.11363636363636363	0.09090909090909091	0.022727272727272728	3
164	0.18120805369127516	0.08053691275167785	0.0	0.0	0.04697986577181208	0.04697986577181208	0.0	0.16778523489932887	0.013422818791946308	0.013422818791946308	0.013422818791946308	0.0	0.04697986577181208	0.06711409395973154	0.053691275167785234	0.2214765100671141	0.04697986577181208	0.0	13
165	0.1282051282051282	0.0641025641025641	0.02564102564102564	0.0641025641025641	0.08974358974358974	0.05128205128205128	0.0	0.15384615384615385	0.0	0.0	0.01282051282051282	0.038461538461538464	0.02564102564102564	0.07692307692307693	0.07692307692307693	0.11538461538461539	0.07692307692307693	0.0	9
166	0.1590909090909091	0.0	0.0	0.045454545454545456	0.13636363636363635	0.022727272727272728	0.0	0.13636363636363635	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.11363636363636363	0.045454545454545456	0.20454545454545456	0.045454545454545456	0.0	13
167	0.08955223880597014	0.05970149253731343	0.029850746268656716	0.05223880597014925	0.1865671641791045	0.007462686567164179	0.014925373134328358	0.19402985074626866	0.0	0.007462686567164179	0.029850746268656716	0.007462686567164179	0.029850746268656716	0.09701492537313433	0.04477611940298507	0.07462686567164178	0.05223880597014925	0.022388059701492536	4
168	0.14473684210526316	0.07894736842105263	0.019736842105263157	0.039473684210526314	0.16447368421052633	0.013157894736842105	0.0	0.1513157894736842	0.013157894736842105	0.0	0.013157894736842105	0.019736842105263157	0.013157894736842105	0.09210526315789473	0.06578947368421052	0.14473684210526316	0.02631578947368421	0.0	6
169	0.12790697674418605	0.08139534883720931	0.011627906976744186	0.03488372093023256	0.11627906976744186	0.023255813953488372	0.0	0.13953488372093023	0.011627906976744186	0.011627906976744186	0.023255813953488372	0.023255813953488372	0.03488372093023256	0.09302325581395349	0.08139534883720931	0.08139534883720931	0.10465116279069768	0.0	9
170	0.14583333333333334	0.020833333333333332	0.0	0.041666666666666664	0.14583333333333334	0.041666666666666664	0.0	0.14583333333333334	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0625	0.0625	0.020833333333333332	0.20833333333333334	0.0625	0.0	16
171	0.05555555555555555	0.018518518518518517	0.0	0.018518518518518517	0.037037037037037035	0.05555555555555555	0.018518518518518517	0.4074074074074074	0.0	0.018518518518518517	0.018518518518518517	0.0	0.037037037037037035	0.1111111111111111	0.037037037037037035	0.09259259259259259	0.07407407407407407	0.0	17
172	0.0425531914893617	0.02127659574468085	0.0	0.0	0.1702127659574468	0.02127659574468085	0.0	0.2553191489361702	0.0	0.06382978723404255	0.02127659574468085	0.02127659574468085	0.0425531914893617	0.1702127659574468	0.02127659574468085	0.0851063829787234	0.0425531914893617	0.02127659574468085	2
173	0.10344827586206896	0.011494252873563218	0.0	0.011494252873563218	0.12643678160919541	0.06896551724137931	0.0	0.2413793103448276	0.0	0.022988505747126436	0.0	0.022988505747126436	0.08045977011494253	0.06896551724137931	0.022988505747126436	0.14942528735632185	0.06896551724137931	0.0	11
174	0.050595238095238096	0.047619047619047616	0.011904761904761904	0.0625	0.26785714285714285	0.041666666666666664	0.0	0.21428571428571427	0.005952380952380952	0.005952380952380952	0.005952380952380952	0.020833333333333332	0.01488095238095238	0.13095238095238096	0.017857142857142856	0.07738095238095238	0.017857142857142856	0.005952380952380952	4
175	0.14130434782608695	0.043478260869565216	0.010869565217391304	0.03260869565217391	0.06521739130434782	0.07608695652173914	0.0	0.1956521739130435	0.0	0.0	0.03260869565217391	0.05434782608695652	0.0	0.07608695652173914	0.06521739130434782	0.13043478260869565	0.06521739130434782	0.010869565217391304	0
176	0.1076923076923077	0.06153846153846154	0.007692307692307693	0.007692307692307693	0.14615384615384616	0.038461538461538464	0.0	0.27692307692307694	0.0	0.0	0.015384615384615385	0.015384615384615385	0.03076923076923077	0.1	0.08461538461538462	0.08461538461538462	0.023076923076923078	0.0	7
177	0.12790697674418605	0.03875968992248062	0.003875968992248062	0.011627906976744186	0.09302325581395349	0.08139534883720931	0.0	0.20155038759689922	0.0	0.01937984496124031	0.023255813953488372	0.015503875968992248	0.046511627906976744	0.06976744186046512	0.08527131782945736	0.13178294573643412	0.04263565891472868	0.007751937984496124	0
178	0.1447587354409318	0.07321131447587355	0.013311148086522463	0.024958402662229616	0.129783693843594	0.03494176372712146	0.0	0.16472545757071547	0.0033277870216306157	0.008319467554076539	0.016638935108153077	0.018302828618968387	0.024958402662229616	0.11314475873544093	0.05490848585690516	0.11480865224625623	0.04658901830282862	0.013311148086522463	6
179	0.1	0.022222222222222223	0.011111111111111112	0.011111111111111112	0.12222222222222222	0.05555555555555555	0.0	0.2222222222222222	0.0	0.022222222222222223	0.05555555555555555	0.022222222222222223	0.06666666666666667	0.044444444444444446	0.05555555555555555	0.16666666666666666	0.022222222222222223	0.0	16
180	0.12030075187969924	0.06015037593984962	0.0	0.007518796992481203	0.18045112781954886	0.03007518796992481	0.0	0.21052631578947367	0.007518796992481203	0.0	0.007518796992481203	0.007518796992481203	0.015037593984962405	0.15789473684210525	0.06015037593984962	0.09022556390977443	0.045112781954887216	0.0	4
181	0.08050847457627118	0.043785310734463276	0.012711864406779662	0.038135593220338986	0.1864406779661017	0.04096045197740113	0.018361581920903956	0.2641242937853107	0.00847457627118644	0.00423728813559322	0.0211864406779661	0.011299435028248588	0.02401129943502825	0.08615819209039548	0.029661016949152543	0.10734463276836158	0.01977401129943503	0.002824858757062147	7
182	0.08823529411764706	0.07352941176470588	0.029411764705882353	0.04411764705882353	0.1323529411764706	0.029411764705882353	0.014705882352941176	0.17647058823529413	0.014705882352941176	0.0	0.014705882352941176	0.014705882352941176	0.029411764705882353	0.10294117647058823	0.10294117647058823	0.029411764705882353	0.08823529411764706	0.014705882352941176	9
183	0.21641791044776118	0.13432835820895522	0.0	0.014925373134328358	0.06716417910447761	0.022388059701492536	0.0	0.08208955223880597	0.0	0.0	0.0	0.007462686567164179	0.029850746268656716	0.08955223880597014	0.14925373134328357	0.11940298507462686	0.04477611940298507	0.022388059701492536	15
184	0.07597535934291581	0.043121149897330596	0.012320328542094456	0.022587268993839837	0.1540041067761807	0.030800821355236138	0.01026694045174538	0.28952772073921973	0.006160164271047228	0.01026694045174538	0.018480492813141684	0.028747433264887063	0.018480492813141684	0.1375770020533881	0.039014373716632446	0.053388090349075976	0.043121149897330596	0.006160164271047228	2
185	0.05434782608695652	0.021739130434782608	0.010869565217391304	0.010869565217391304	0.10869565217391304	0.03260869565217391	0.010869565217391304	0.34782608695652173	0.010869565217391304	0.010869565217391304	0.010869565217391304	0.0	0.021739130434782608	0.11956521739130435	0.05434782608695652	0.07608695652173914	0.09782608695652174	0.0	3
186	0.15	0.065	0.025	0.05	0.065	0.065	0.0	0.125	0.01	0.015	0.01	0.02	0.05	0.035	0.035	0.255	0.01	0.015	13
187	0.07407407407407407	0.027777777777777776	0.0	0.018518518518518517	0.21296296296296297	0.0	0.009259259259259259	0.28703703703703703	0.009259259259259259	0.0	0.0	0.027777777777777776	0.027777777777777776	0.14814814814814814	0.046296296296296294	0.046296296296296294	0.046296296296296294	0.018518518518518517	2
188	0.15384615384615385	0.0728744939271255	0.004048582995951417	0.012145748987854251	0.09716599190283401	0.044534412955465584	0.0	0.17813765182186234	0.0	0.008097165991902834	0.024291497975708502	0.020242914979757085	0.020242914979757085	0.08906882591093117	0.048582995951417005	0.13765182186234817	0.0728744939271255	0.016194331983805668	0
189	0.0737913486005089	0.04834605597964377	0.020356234096692113	0.04071246819338423	0.11959287531806616	0.02544529262086514	0.007633587786259542	0.24427480916030533	0.005089058524173028	0.017811704834605598	0.007633587786259542	0.04071246819338423	0.03816793893129771	0.1297709923664122	0.03816793893129771	0.07888040712468193	0.05343511450381679	0.010178117048346057	7
190	0.17829457364341086	0.06201550387596899	0.007751937984496124	0.015503875968992248	0.031007751937984496	0.06201550387596899	0.0	0.20155038759689922	0.0	0.023255813953488372	0.015503875968992248	0.007751937984496124	0.05426356589147287	0.06976744186046512	0.031007751937984496	0.20930232558139536	0.031007751937984496	0.0	13
191	0.1206896551724138	0.017241379310344827	0.0	0.0	0.06896551724137931	0.06896551724137931	0.0	0.25862068965517243	0.0	0.017241379310344827	0.05172413793103448	0.0	0.05172413793103448	0.06896551724137931	0.034482758620689655	0.20689655172413793	0.034482758620689655	0.0	11
192	0.1095890410958904	0.0547945205479452	0.0	0.0	0.1643835616438356	0.0410958904109589	0.0136986301369863	0.2465753424657534	0.0	0.0136986301369863	0.0	0.0136986301369863	0.0136986301369863	0.1232876712328767	0.0958904109589041	0.0547945205479452	0.0547945205479452	0.0	7
193	0.14566929133858267	0.06299212598425197	0.007874015748031496	0.023622047244094488	0.16535433070866143	0.051181102362204724	0.0	0.14960629921259844	0.007874015748031496	0.003937007874015748	0.031496062992125984	0.015748031496062992	0.031496062992125984	0.1141732283464567	0.03543307086614173	0.1141732283464567	0.023622047244094488	0.015748031496062992	6
194	0.10742496050552923	0.07424960505529225	0.026856240126382307	0.04897314375987362	0.15955766192733017	0.0315955766192733	0.0	0.1990521327014218	0.00631911532385466	0.009478672985781991	0.014218009478672985	0.03317535545023697	0.01579778830963665	0.08688783570300158	0.04739336492890995	0.0631911532385466	0.05529225908372828	0.020537124802527645	4
195	0.18090452261306533	0.07035175879396985	0.005025125628140704	0.03015075376884422	0.09045226130653267	0.02512562814070352	0.005025125628140704	0.20100502512562815	0.005025125628140704	0.005025125628140704	0.01507537688442211	0.02512562814070352	0.01507537688442211	0.08542713567839195	0.08542713567839195	0.1306532663316583	0.02512562814070352	0.0	0
196	0.043478260869565216	0.057971014492753624	0.0	0.028985507246376812	0.463768115942029	0.0	0.014492753623188406	0.15942028985507245	0.014492753623188406	0.0	0.0	0.0	0.0	0.15942028985507245	0.028985507246376812	0.0	0.028985507246376812	0.0	10
197	0.24918032786885247	0.10491803278688525	0.003278688524590164	0.006557377049180328	0.05573770491803279	0.05901639344262295	0.0	0.12131147540983607	0.0	0.009836065573770493	0.019672131147540985	0.009836065573770493	0.019672131147540985	0.07213114754098361	0.07868852459016394	0.1180327868852459	0.05573770491803279	0.01639344262295082	15
198	0.1396508728179551	0.0798004987531172	0.014962593516209476	0.0199501246882793	0.12219451371571072	0.032418952618453865	0.0024937655860349127	0.17955112219451372	0.007481296758104738	0.00997506234413965	0.032418952618453865	0.0199501246882793	0.017456359102244388	0.08229426433915212	0.0773067331670823	0.09975062344139651	0.04987531172069826	0.012468827930174564	6
199	0.0641025641025641	0.02564102564102564	0.05128205128205128	0.08974358974358974	0.19230769230769232	0.01282051282051282	0.01282051282051282	0.21794871794871795	0.01282051282051282	0.0	0.0	0.02564102564102564	0.038461538461538464	0.11538461538461539	0.02564102564102564	0.08974358974358974	0.02564102564102564	0.0	4
200	0.15459882583170254	0.11154598825831702	0.03131115459882583	0.0821917808219178	0.10176125244618395	0.019569471624266144	0.0019569471624266144	0.11937377690802348	0.019569471624266144	0.003913894324853229	0.019569471624266144	0.033268101761252444	0.007827788649706457	0.07045009784735812	0.08414872798434442	0.09784735812133072	0.033268101761252444	0.007827788649706457	9
201	0.1124031007751938	0.050387596899224806	0.014211886304909561	0.015503875968992248	0.09043927648578812	0.05297157622739018	0.007751937984496124	0.2532299741602067	0.002583979328165375	0.011627906976744186	0.05297157622739018	0.01808785529715762	0.021963824289405683	0.07622739018087855	0.05167958656330749	0.11886304909560723	0.040051679586563305	0.00904392764857881	7
202	0.10416666666666667	0.041666666666666664	0.020833333333333332	0.041666666666666664	0.16666666666666666	0.0	0.0	0.1875	0.020833333333333332	0.020833333333333332	0.0	0.0	0.041666666666666664	0.08333333333333333	0.14583333333333334	0.041666666666666664	0.08333333333333333	0.0	4
203	0.13592233009708737	0.11650485436893204	0.019417475728155338	0.04854368932038835	0.10679611650485436	0.05825242718446602	0.0	0.18446601941747573	0.0	0.0	0.009708737864077669	0.009708737864077669	0.0	0.06796116504854369	0.07766990291262135	0.0970873786407767	0.06796116504854369	0.0	9
204	0.05	0.025	0.0125	0.0375	0.15	0.0625	0.0125	0.3	0.0	0.0125	0.0125	0.0	0.05	0.075	0.025	0.125	0.05	0.0	3
205	0.1276595744680851	0.02127659574468085	0.0	0.0425531914893617	0.10638297872340426	0.0	0.0	0.23404255319148937	0.0	0.0	0.0	0.02127659574468085	0.06382978723404255	0.1276595744680851	0.02127659574468085	0.19148936170212766	0.0425531914893617	0.0	16
206	0.09401709401709402	0.0	0.0	0.017094017094017096	0.07692307692307693	0.05128205128205128	0.017094017094017096	0.27350427350427353	0.008547008547008548	0.02564102564102564	0.03418803418803419	0.008547008547008548	0.042735042735042736	0.10256410256410256	0.03418803418803419	0.17094017094017094	0.042735042735042736	0.0	11
207	0.12472647702407003	0.03938730853391685	0.00437636761487965	0.010940919037199124	0.1838074398249453	0.05032822757111598	0.006564551422319475	0.2188183807439825	0.006564551422319475	0.00437636761487965	0.006564551422319475	0.010940919037199124	0.0175054704595186	0.11159737417943107	0.037199124726477024	0.11159737417943107	0.04157549234135667	0.01312910284463895	4
208	0.030303030303030304	0.015151515151515152	0.0	0.015151515151515152	0.3787878787878788	0.045454545454545456	0.0	0.13636363636363635	0.0	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.21212121212121213	0.015151515151515152	0.030303030303030304	0.030303030303030304	0.030303030303030304	10
209	0.08955223880597014	0.07462686567164178	0.029850746268656716	0.029850746268656716	0.14925373134328357	0.04477611940298507	0.029850746268656716	0.19402985074626866	0.0	0.0	0.014925373134328358	0.0	0.014925373134328358	0.13432835820895522	0.05970149253731343	0.07462686567164178	0.05970149253731343	0.0	4
210	0.11627906976744186	0.05647840531561462	0.023255813953488372	0.046511627906976744	0.19601328903654486	0.029900332225913623	0.0	0.1461794019933555	0.016611295681063124	0.013289036544850499	0.023255813953488372	0.026578073089700997	0.016611295681063124	0.10299003322259136	0.06312292358803986	0.06312292358803986	0.04983388704318937	0.009966777408637873	4
211	0.175	0.125	0.0125	0.0375	0.05	0.0125	0.0	0.25	0.0125	0.0	0.0125	0.025	0.0	0.075	0.0625	0.05	0.1	0.0	0
212	0.06382978723404255	0.02127659574468085	0.0	0.02127659574468085	0.0425531914893617	0.02127659574468085	0.02127659574468085	0.44680851063829785	0.02127659574468085	0.0	0.0	0.0	0.02127659574468085	0.10638297872340426	0.0425531914893617	0.0	0.1702127659574468	0.0	17
213	0.1276595744680851	0.08156028368794327	0.0070921985815602835	0.01773049645390071	0.10638297872340426	0.04964539007092199	0.0035460992907801418	0.19858156028368795	0.0	0.0	0.02127659574468085	0.014184397163120567	0.014184397163120567	0.08156028368794327	0.07092198581560284	0.12056737588652482	0.08156028368794327	0.0035460992907801418	0
214	0.08712121212121213	0.03787878787878788	0.011363636363636364	0.011363636363636364	0.125	0.07196969696969698	0.007575757575757576	0.26136363636363635	0.0	0.007575757575757576	0.015151515151515152	0.015151515151515152	0.041666666666666664	0.11363636363636363	0.056818181818181816	0.0946969696969697	0.041666666666666664	0.0	7
215	0.1382488479262673	0.08755760368663594	0.009216589861751152	0.03225806451612903	0.09216589861751152	0.027649769585253458	0.0	0.18433179723502305	0.004608294930875576	0.004608294930875576	0.027649769585253458	0.02304147465437788	0.009216589861751152	0.07834101382488479	0.12903225806451613	0.09216589861751152	0.055299539170506916	0.004608294930875576	9
216	0.1111111111111111	0.06296296296296296	0.018518518518518517	0.022222222222222223	0.2	0.05185185185185185	0.0	0.2111111111111111	0.007407407407407408	0.007407407407407408	0.025925925925925925	0.011111111111111112	0.014814814814814815	0.08148148148148149	0.044444444444444446	0.08888888888888889	0.037037037037037035	0.003703703703703704	4
217	0.3484848484848485	0.14646464646464646	0.0	0.005050505050505051	0.025252525252525252	0.04040404040404041	0.0	0.050505050505050504	0.005050505050505051	0.0	0.020202020202020204	0.0	0.005050505050505051	0.045454545454545456	0.10606060606060606	0.16161616161616163	0.030303030303030304	0.010101010101010102	14
218	0.09565217391304348	0.02608695652173913	0.0	0.008695652173913044	0.22608695652173913	0.08695652173913043	0.0	0.1565217391304348	0.0	0.02608695652173913	0.02608695652173913	0.017391304347826087	0.02608695652173913	0.05217391304347826	0.05217391304347826	0.17391304347826086	0.017391304347826087	0.008695652173913044	6
219	0.11864406779661017	0.03389830508474576	0.03389830508474576	0.03389830508474576	0.13559322033898305	0.0	0.0	0.2542372881355932	0.0	0.0	0.01694915254237288	0.03389830508474576	0.01694915254237288	0.0847457627118644	0.0847457627118644	0.1016949152542373	0.05084745762711865	0.0	7
220	0.06976744186046512	0.0	0.0	0.0	0.11627906976744186	0.023255813953488372	0.0	0.23255813953488372	0.0	0.0	0.06976744186046512	0.046511627906976744	0.046511627906976744	0.09302325581395349	0.09302325581395349	0.18604651162790697	0.023255813953488372	0.0	16
221	0.17363344051446947	0.08360128617363344	0.006430868167202572	0.01929260450160772	0.15112540192926044	0.06752411575562701	0.00964630225080386	0.15112540192926044	0.003215434083601286	0.0	0.012861736334405145	0.00964630225080386	0.00964630225080386	0.06752411575562701	0.07395498392282958	0.12861736334405144	0.028938906752411574	0.003215434083601286	6
222	0.1393939393939394	0.07515151515151515	0.02303030303030303	0.052121212121212124	0.15878787878787878	0.03515151515151515	0.0012121212121212121	0.15515151515151515	0.007272727272727273	0.006060606060606061	0.03272727272727273	0.024242424242424242	0.01575757575757576	0.07393939393939394	0.06303030303030303	0.09454545454545454	0.03272727272727273	0.009696969696969697	6
223	0.09954751131221719	0.05429864253393665	0.03167420814479638	0.06334841628959276	0.20361990950226244	0.027149321266968326	0.0	0.14027149321266968	0.013574660633484163	0.0	0.01809954751131222	0.03167420814479638	0.027149321266968326	0.10407239819004525	0.03167420814479638	0.12669683257918551	0.02262443438914027	0.004524886877828055	4
224	0.09157509157509157	0.040293040293040296	0.0	0.007326007326007326	0.0695970695970696	0.040293040293040296	0.0	0.38095238095238093	0.003663003663003663	0.0	0.003663003663003663	0.0	0.02564102564102564	0.13186813186813187	0.02564102564102564	0.10989010989010989	0.05128205128205128	0.018315018315018316	17
225	0.08928571428571429	0.03571428571428571	0.017857142857142856	0.017857142857142856	0.10714285714285714	0.03571428571428571	0.0	0.26785714285714285	0.0	0.0	0.0	0.07142857142857142	0.03571428571428571	0.10714285714285714	0.017857142857142856	0.10714285714285714	0.07142857142857142	0.017857142857142856	7
226	0.08	0.04	0.03	0.01	0.11	0.05	0.01	0.28	0.0	0.01	0.0	0.02	0.03	0.06	0.09	0.11	0.05	0.02	7
227	0.09345794392523364	0.028037383177570093	0.009345794392523364	0.0	0.1588785046728972	0.07476635514018691	0.0	0.27102803738317754	0.009345794392523364	0.009345794392523364	0.009345794392523364	0.009345794392523364	0.037383177570093455	0.09345794392523364	0.04672897196261682	0.12149532710280374	0.028037383177570093	0.0	7
228	0.05	0.05	0.0	0.025	0.075	0.05	0.0	0.4	0.0	0.0	0.025	0.0	0.025	0.125	0.025	0.075	0.075	0.0	17
229	0.13432835820895522	0.014925373134328358	0.0	0.0	0.05970149253731343	0.029850746268656716	0.0	0.2835820895522388	0.0	0.014925373134328358	0.014925373134328358	0.0	0.05970149253731343	0.11940298507462686	0.04477611940298507	0.19402985074626866	0.029850746268656716	0.0	11
230	0.10855263157894737	0.08223684210526316	0.039473684210526314	0.07894736842105263	0.10526315789473684	0.023026315789473683	0.0	0.16447368421052633	0.009868421052631578	0.006578947368421052	0.01644736842105263	0.05921052631578947	0.01644736842105263	0.08881578947368421	0.05263157894736842	0.07236842105263158	0.05592105263157895	0.019736842105263157	9
231	0.18518518518518517	0.1111111111111111	0.018518518518518517	0.037037037037037035	0.09259259259259259	0.018518518518518517	0.0	0.14814814814814814	0.0	0.0	0.0	0.018518518518518517	0.018518518518518517	0.12962962962962962	0.07407407407407407	0.07407407407407407	0.07407407407407407	0.0	9
232	0.08374384236453201	0.04433497536945813	0.0049261083743842365	0.029556650246305417	0.11822660098522167	0.029556650246305417	0.014778325123152709	0.2857142857142857	0.0049261083743842365	0.0049261083743842365	0.0049261083743842365	0.03940886699507389	0.019704433497536946	0.12807881773399016	0.054187192118226604	0.04433497536945813	0.07881773399014778	0.009852216748768473	7
233	0.07391304347826087	0.04782608695652174	0.030434782608695653	0.06521739130434782	0.10869565217391304	0.05217391304347826	0.008695652173913044	0.27391304347826084	0.004347826086956522	0.008695652173913044	0.008695652173913044	0.0391304347826087	0.017391304347826087	0.08695652173913043	0.034782608695652174	0.05217391304347826	0.06956521739130435	0.017391304347826087	7
234	0.06974248927038626	0.0536480686695279	0.017167381974248927	0.05257510729613734	0.15343347639484978	0.03540772532188841	0.0075107296137339056	0.22854077253218885	0.008583690987124463	0.016094420600858368	0.019313304721030045	0.03862660944206009	0.027896995708154508	0.10085836909871244	0.033261802575107295	0.08476394849785408	0.0407725321888412	0.011802575107296138	4
235	0.08648648648648649	0.05945945945945946	0.005405405405405406	0.010810810810810811	0.16756756756756758	0.021621621621621623	0.005405405405405406	0.2594594594594595	0.0	0.0	0.005405405405405406	0.016216216216216217	0.021621621621621623	0.11891891891891893	0.06486486486486487	0.06486486486486487	0.08648648648648649	0.005405405405405406	7
236	0.10256410256410256	0.05860805860805861	0.014652014652014652	0.03663003663003663	0.10256410256410256	0.029304029304029304	0.0	0.2271062271062271	0.007326007326007326	0.003663003663003663	0.018315018315018316	0.03296703296703297	0.02564102564102564	0.10989010989010989	0.05128205128205128	0.10256410256410256	0.054945054945054944	0.02197802197802198	7
237	0.06796116504854369	0.019417475728155338	0.019417475728155338	0.009708737864077669	0.0970873786407767	0.038834951456310676	0.0	0.22330097087378642	0.009708737864077669	0.02912621359223301	0.019417475728155338	0.019417475728155338	0.05825242718446602	0.0970873786407767	0.04854368932038835	0.13592233009708737	0.10679611650485436	0.0	7
238	0.13846153846153847	0.09230769230769231	0.015384615384615385	0.03076923076923077	0.2	0.0	0.0	0.1076923076923077	0.0	0.0	0.0	0.015384615384615385	0.015384615384615385	0.15384615384615385	0.09230769230769231	0.07692307692307693	0.06153846153846154	0.0	1
239	0.06333333333333334	0.043333333333333335	0.006666666666666667	0.02	0.14333333333333334	0.03333333333333333	0.013333333333333334	0.25333333333333335	0.0033333333333333335	0.016666666666666666	0.03	0.03	0.043333333333333335	0.09333333333333334	0.056666666666666664	0.07333333333333333	0.07	0.006666666666666667	7
240	0.17543859649122806	0.017543859649122806	0.0	0.0	0.07017543859649122	0.05263157894736842	0.0	0.12280701754385964	0.0	0.017543859649122806	0.08771929824561403	0.017543859649122806	0.03508771929824561	0.08771929824561403	0.05263157894736842	0.21052631578947367	0.05263157894736842	0.0	13
241	0.1	0.0	0.0	0.0	0.04	0.08	0.0	0.24	0.0	0.02	0.1	0.0	0.08	0.06	0.04	0.2	0.04	0.0	11
242	0.0	0.02857142857142857	0.02857142857142857	0.02857142857142857	0.08571428571428572	0.05714285714285714	0.0	0.3142857142857143	0.0	0.0	0.0	0.0	0.02857142857142857	0.2857142857142857	0.0	0.08571428571428572	0.05714285714285714	0.0	2
